Time[s], Channel 0, Channel 1
10.599724499999999, 1, 0
10.599750499999999, 1, 1
10.599803000000000, 1, 0
10.599881999999999, 1, 1
10.599914000000000, 1, 0
10.599939500000000, 1, 1
10.599966000000000, 1, 0
10.600071500000000, 1, 1
10.600097500000000, 1, 0
10.600149999999999, 1, 1
10.600182000000000, 1, 0
10.600418999999999, 1, 1
10.602183000000000, 1, 0
10.602209000000000, 1, 1
10.602287499999999, 1, 0
10.602366499999999, 1, 1
10.602392999999999, 1, 0
10.602418999999999, 1, 1
10.603040499999999, 1, 0
10.603092999999999, 1, 1
10.603119000000000, 1, 0
10.603171500000000, 1, 1
10.603250500000000, 1, 0
10.603276500000000, 1, 1
10.603890500000000, 1, 0
10.603916499999999, 1, 1
10.603942999999999, 1, 0
10.604047999999999, 1, 1
10.604100499999999, 1, 0
10.604127000000000, 1, 1
10.604744499999999, 1, 0
10.604770499999999, 1, 1
10.604823000000000, 1, 0
10.604901999999999, 1, 1
10.604954500000000, 1, 0
10.604980500000000, 1, 1
10.605594499999999, 1, 0
10.605620000000000, 1, 1
10.605646499999999, 1, 0
10.605699000000000, 1, 1
10.605725500000000, 1, 0
10.605751500000000, 1, 1
10.605803999999999, 1, 0
10.605829999999999, 1, 1
10.606445500000000, 1, 0
10.606471500000000, 1, 1
10.606498000000000, 1, 0
10.606603000000000, 1, 1
10.606655499999999, 1, 0
10.606681999999999, 1, 1
10.607303499999999, 1, 0
10.607329499999999, 1, 1
10.607381999999999, 1, 0
10.607434500000000, 1, 1
10.607512999999999, 1, 0
10.607538999999999, 1, 1
10.608160999999999, 1, 0
10.608318499999999, 1, 1
10.608345000000000, 1, 0
10.608397499999999, 1, 1
10.609010999999999, 1, 0
10.609142499999999, 1, 1
10.609221000000000, 1, 0
10.609247000000000, 1, 1
10.609864999999999, 1, 0
10.609890999999999, 1, 1
10.609995500000000, 1, 0
10.610021999999999, 1, 1
10.610074500000000, 1, 0
10.610100500000000, 1, 1
10.610714500000000, 1, 0
10.610766499999999, 1, 1
10.610792999999999, 1, 0
10.610845500000000, 1, 1
10.610923999999999, 1, 0
10.610950500000000, 1, 1
10.611566000000000, 1, 0
10.611723500000000, 1, 1
10.611749999999999, 1, 0
10.611802500000000, 1, 1
10.612423999999999, 1, 0
10.612449500000000, 1, 1
10.612501999999999, 1, 0
10.612554500000000, 1, 1
10.612633499999999, 1, 0
10.612659499999999, 1, 1
10.613280999999999, 1, 0
10.613306999999999, 1, 1
10.613333500000000, 1, 0
10.613359500000000, 1, 1
10.613386000000000, 1, 0
10.613412000000000, 1, 1
10.613491000000000, 1, 0
10.613517000000000, 1, 1
10.614130999999999, 1, 0
10.614288499999999, 1, 1
10.614315000000000, 1, 0
10.614367500000000, 1, 1
10.614985500000000, 1, 0
10.615116499999999, 1, 1
10.615195000000000, 1, 0
10.615221499999999, 1, 1
10.615834999999999, 1, 0
10.615887499999999, 1, 1
10.615914000000000, 1, 0
10.615966499999999, 1, 1
10.616045000000000, 1, 0
10.616071000000000, 1, 1
10.616686500000000, 1, 0
10.616712500000000, 1, 1
10.616738999999999, 1, 0
10.616764999999999, 1, 1
10.616791500000000, 1, 0
10.616844000000000, 1, 1
10.616896499999999, 1, 0
10.616922499999999, 1, 1
10.617543999999999, 1, 0
10.617596499999999, 1, 1
10.617649000000000, 1, 0
10.617701499999999, 1, 1
10.617754000000000, 1, 0
10.617780000000000, 1, 1
10.618401499999999, 1, 0
10.618427499999999, 1, 1
10.618454000000000, 1, 0
10.618480000000000, 1, 1
10.618506499999999, 1, 0
10.618558999999999, 1, 1
10.618611500000000, 1, 0
10.618637500000000, 1, 1
10.619251499999999, 1, 0
10.619303499999999, 1, 1
10.619330000000000, 1, 0
10.619382500000000, 1, 1
10.619460999999999, 1, 0
10.619487500000000, 1, 1
10.620101000000000, 1, 0
10.620127000000000, 1, 1
10.620153499999999, 1, 0
10.620179499999999, 1, 1
10.620206000000000, 1, 0
10.620258500000000, 1, 1
10.620310999999999, 1, 0
10.620336999999999, 1, 1
10.620951000000000, 1, 0
10.621003000000000, 1, 1
10.621081999999999, 1, 0
10.621108000000000, 1, 1
10.621160500000000, 1, 0
10.621186999999999, 1, 1
10.621802499999999, 1, 0
10.621827999999999, 1, 1
10.621880500000000, 1, 0
10.621959499999999, 1, 1
10.622012000000000, 1, 0
10.622038000000000, 1, 1
10.622660000000000, 1, 0
10.622685499999999, 1, 1
10.622712000000000, 1, 0
10.622764499999999, 1, 1
10.622790999999999, 1, 0
10.622817000000000, 1, 1
10.622869500000000, 1, 0
10.622895500000000, 1, 1
10.623517500000000, 1, 0
10.623543000000000, 1, 1
10.623569500000000, 1, 0
10.623674500000000, 1, 1
10.623727499999999, 1, 0
10.623753499999999, 1, 1
10.624369000000000, 1, 0
10.624421000000000, 1, 1
10.624447499999999, 1, 0
10.624473499999999, 1, 1
10.624499999999999, 1, 0
10.624604999999999, 1, 1
11.357302499999999, 1, 0
11.357328499999999, 1, 1
11.357381000000000, 1, 0
11.357407000000000, 1, 1
11.357459499999999, 1, 0
11.357538499999999, 1, 1
11.357570500000000, 1, 0
11.357649000000000, 1, 1
11.357675499999999, 1, 0
11.357728000000000, 1, 1
11.357780499999999, 1, 0
11.357806499999999, 1, 1
11.357844499999999, 1, 0
11.357896999999999, 1, 1
11.357923000000000, 1, 0
11.357949500000000, 1, 1
11.357975500000000, 1, 0
11.358081000000000, 1, 1
